# downloaded from http://www.skuzet.nl/
ADAM EXCHANGES IND;AEX;02-01-1990;136,5242;136,5242;136,5242;136,5242;0;0
ADAM EXCHANGES IND;AEX;03-01-1990;138,2395;138,2395;138,2395;138,2395;0;0
ADAM EXCHANGES IND;AEX;04-01-1990;137,0370;137,0370;137,0370;137,0370;0;0
ADAM EXCHANGES IND;AEX;05-01-1990;134,9087;134,9087;134,9087;134,9087;0;0
ADAM EXCHANGES IND;AEX;08-01-1990;134,3460;134,3460;134,3460;134,3460;0;0
ADAM EXCHANGES IND;AEX;09-01-1990;136,3654;136,3654;136,3654;136,3654;0;0
ADAM EXCHANGES IND;AEX;10-01-1990;135,7482;135,7482;135,7482;135,7482;0;0
ADAM EXCHANGES IND;AEX;11-01-1990;135,8118;135,8118;135,8118;135,8118;0;0
ADAM EXCHANGES IND;AEX;12-01-1990;131,8457;131,8457;131,8457;131,8457;0;0
ADAM EXCHANGES IND;AEX;15-01-1990;131,7504;131,7504;131,7504;131,7504;0;0
ADAM EXCHANGES IND;AEX;16-01-1990;129,1412;129,1412;129,1412;129,1412;0;0
ADAM EXCHANGES IND;AEX;17-01-1990;130,1304;130,1304;130,1304;130,1304;0;0
ADAM EXCHANGES IND;AEX;18-01-1990;128,8780;128,8780;128,8780;128,8780;0;0
ADAM EXCHANGES IND;AEX;19-01-1990;129,3590;129,3590;129,3590;129,3590;0;0
ADAM EXCHANGES IND;AEX;22-01-1990;129,0459;129,0459;129,0459;129,0459;0;0
ADAM EXCHANGES IND;AEX;23-01-1990;129,1730;129,1730;129,1730;129,1730;0;0
ADAM EXCHANGES IND;AEX;24-01-1990;125,8059;125,8059;125,8059;125,8059;0;0
ADAM EXCHANGES IND;AEX;25-01-1990;126,9222;126,9222;126,9222;126,9222;0;0
ADAM EXCHANGES IND;AEX;26-01-1990;126,1599;126,1599;126,1599;126,1599;0;0
ADAM EXCHANGES IND;AEX;29-01-1990;126,8632;126,8632;126,8632;126,8632;0;0
ADAM EXCHANGES IND;AEX;30-01-1990;127,9659;127,9659;127,9659;127,9659;0;0
ADAM EXCHANGES IND;AEX;31-01-1990;127,3941;127,3941;127,3941;127,3941;0;0
ADAM EXCHANGES IND;AEX;01-02-1990;128,0430;128,0430;128,0430;128,0430;0;0
ADAM EXCHANGES IND;AEX;02-02-1990;129,2682;129,2682;129,2682;129,2682;0;0
ADAM EXCHANGES IND;AEX;05-02-1990;128,8462;128,8462;128,8462;128,8462;0;0
ADAM EXCHANGES IND;AEX;06-02-1990;126,6454;126,6454;126,6454;126,6454;0;0
ADAM EXCHANGES IND;AEX;07-02-1990;124,5036;124,5036;124,5036;124,5036;0;0
ADAM EXCHANGES IND;AEX;08-02-1990;125,8831;125,8831;125,8831;125,8831;0;0
ADAM EXCHANGES IND;AEX;09-02-1990;124,9528;124,9528;124,9528;124,9528;0;0
ADAM EXCHANGES IND;AEX;12-02-1990;123,2194;123,2194;123,2194;123,2194;0;0
ADAM EXCHANGES IND;AEX;13-02-1990;123,4009;123,4009;123,4009;123,4009;0;0
ADAM EXCHANGES IND;AEX;14-02-1990;123,4190;123,4190;123,4190;123,4190;0;0
ADAM EXCHANGES IND;AEX;15-02-1990;124,2903;124,2903;124,2903;124,2903;0;0
ADAM EXCHANGES IND;AEX;16-02-1990;125,0889;125,0889;125,0889;125,0889;0;0
ADAM EXCHANGES IND;AEX;19-02-1990;123,4916;123,4916;123,4916;123,4916;0;0
ADAM EXCHANGES IND;AEX;20-02-1990;121,4360;121,4360;121,4360;121,4360;0;0
ADAM EXCHANGES IND;AEX;21-02-1990;120,1609;120,1609;120,1609;120,1609;0;0
ADAM EXCHANGES IND;AEX;22-02-1990;121,3226;121,3226;121,3226;121,3226;0;0
ADAM EXCHANGES IND;AEX;23-02-1990;119,1308;119,1308;119,1308;119,1308;0;0
ADAM EXCHANGES IND;AEX;26-02-1990;118,0100;118,0100;118,0100;118,0100;0;0
ADAM EXCHANGES IND;AEX;27-02-1990;120,3515;120,3515;120,3515;120,3515;0;0
ADAM EXCHANGES IND;AEX;28-02-1990;120,4649;120,4649;120,4649;120,4649;0;0
ADAM EXCHANGES IND;AEX;01-03-1990;119,3305;119,3305;119,3305;119,3305;0;0
ADAM EXCHANGES IND;AEX;02-03-1990;120,9096;120,9096;120,9096;120,9096;0;0
ADAM EXCHANGES IND;AEX;05-03-1990;121,0140;121,0140;121,0140;121,0140;0;0
ADAM EXCHANGES IND;AEX;06-03-1990;121,3271;121,3271;121,3271;121,3271;0;0
ADAM EXCHANGES IND;AEX;07-03-1990;123,7458;123,7458;123,7458;123,7458;0;0
ADAM EXCHANGES IND;AEX;08-03-1990;126,0283;126,0283;126,0283;126,0283;0;0
ADAM EXCHANGES IND;AEX;09-03-1990;126,0464;126,0464;126,0464;126,0464;0;0
ADAM EXCHANGES IND;AEX;12-03-1990;126,5047;126,5047;126,5047;126,5047;0;0
ADAM EXCHANGES IND;AEX;13-03-1990;127,6710;127,6710;127,6710;127,6710;0;0
ADAM EXCHANGES IND;AEX;14-03-1990;128,9370;128,9370;128,9370;128,9370;0;0
ADAM EXCHANGES IND;AEX;15-03-1990;129,8672;129,8672;129,8672;129,8672;0;0
ADAM EXCHANGES IND;AEX;16-03-1990;130,9790;130,9790;130,9790;130,9790;0;0
ADAM EXCHANGES IND;AEX;19-03-1990;128,4469;128,4469;128,4469;128,4469;0;0
ADAM EXCHANGES IND;AEX;20-03-1990;129,5950;129,5950;129,5950;129,5950;0;0
ADAM EXCHANGES IND;AEX;21-03-1990;129,5541;129,5541;129,5541;129,5541;0;0
ADAM EXCHANGES IND;AEX;22-03-1990;128,2654;128,2654;128,2654;128,2654;0;0
ADAM EXCHANGES IND;AEX;23-03-1990;129,0822;129,0822;129,0822;129,0822;0;0
ADAM EXCHANGES IND;AEX;26-03-1990;130,6523;130,6523;130,6523;130,6523;0;0
ADAM EXCHANGES IND;AEX;27-03-1990;129,7674;129,7674;129,7674;129,7674;0;0
ADAM EXCHANGES IND;AEX;28-03-1990;130,6024;130,6024;130,6024;130,6024;0;0
ADAM EXCHANGES IND;AEX;29-03-1990;130,8746;130,8746;130,8746;130,8746;0;0
ADAM EXCHANGES IND;AEX;30-03-1990;128,7419;128,7419;128,7419;128,7419;0;0
ADAM EXCHANGES IND;AEX;02-04-1990;128,7419;128,7419;128,7419;128,7419;0;0
ADAM EXCHANGES IND;AEX;03-04-1990;130,4435;130,4435;130,4435;130,4435;0;0
ADAM EXCHANGES IND;AEX;04-04-1990;130,6069;130,6069;130,6069;130,6069;0;0
ADAM EXCHANGES IND;AEX;05-04-1990;130,9654;130,9654;130,9654;130,9654;0;0
ADAM EXCHANGES IND;AEX;06-04-1990;131,5553;131,5553;131,5553;131,5553;0;0
ADAM EXCHANGES IND;AEX;09-04-1990;131,0425;131,0425;131,0425;131,0425;0;0
ADAM EXCHANGES IND;AEX;10-04-1990;129,7356;129,7356;129,7356;129,7356;0;0
ADAM EXCHANGES IND;AEX;11-04-1990;130,2666;130,2666;130,2666;130,2666;0;0
ADAM EXCHANGES IND;AEX;12-04-1990;131,3194;131,3194;131,3194;131,3194;0;0
ADAM EXCHANGES IND;AEX;13-04-1990;131,3194;131,3194;131,3194;131,3194;0;0
ADAM EXCHANGES IND;AEX;16-04-1990;131,3194;131,3194;131,3194;131,3194;0;0
ADAM EXCHANGES IND;AEX;17-04-1990;132,7487;132,7487;132,7487;132,7487;0;0
ADAM EXCHANGES IND;AEX;18-04-1990;133,6155;133,6155;133,6155;133,6155;0;0
ADAM EXCHANGES IND;AEX;19-04-1990;131,9183;131,9183;131,9183;131,9183;0;0
ADAM EXCHANGES IND;AEX;20-04-1990;131,9047;131,9047;131,9047;131,9047;0;0
ADAM EXCHANGES IND;AEX;23-04-1990;129,4271;129,4271;129,4271;129,4271;0;0
ADAM EXCHANGES IND;AEX;24-04-1990;130,0896;130,0896;130,0896;130,0896;0;0
ADAM EXCHANGES IND;AEX;25-04-1990;129,9807;129,9807;129,9807;129,9807;0;0
ADAM EXCHANGES IND;AEX;26-04-1990;128,9506;128,9506;128,9506;128,9506;0;0
ADAM EXCHANGES IND;AEX;27-04-1990;127,5303;127,5303;127,5303;127,5303;0;0
ADAM EXCHANGES IND;AEX;30-04-1990;127,5303;127,5303;127,5303;127,5303;0;0
ADAM EXCHANGES IND;AEX;01-05-1990;127,2126;127,2126;127,2126;127,2126;0;0
ADAM EXCHANGES IND;AEX;02-05-1990;126,7815;126,7815;126,7815;126,7815;0;0
ADAM EXCHANGES IND;AEX;03-05-1990;127,3987;127,3987;127,3987;127,3987;0;0
ADAM EXCHANGES IND;AEX;04-05-1990;127,6573;127,6573;127,6573;127,6573;0;0
ADAM EXCHANGES IND;AEX;07-05-1990;128,2563;128,2563;128,2563;128,2563;0;0
ADAM EXCHANGES IND;AEX;08-05-1990;128,1565;128,1565;128,1565;128,1565;0;0
ADAM EXCHANGES IND;AEX;09-05-1990;127,4486;127,4486;127,4486;127,4486;0;0
ADAM EXCHANGES IND;AEX;10-05-1990;126,5547;126,5547;126,5547;126,5547;0;0
ADAM EXCHANGES IND;AEX;11-05-1990;127,0992;127,0992;127,0992;127,0992;0;0
ADAM EXCHANGES IND;AEX;14-05-1990;128,6466;128,6466;128,6466;128,6466;0;0
ADAM EXCHANGES IND;AEX;15-05-1990;128,5150;128,5150;128,5150;128,5150;0;0
ADAM EXCHANGES IND;AEX;16-05-1990;129,2682;129,2682;129,2682;129,2682;0;0
ADAM EXCHANGES IND;AEX;17-05-1990;130,6069;130,6069;130,6069;130,6069;0;0
ADAM EXCHANGES IND;AEX;18-05-1990;129,7266;129,7266;129,7266;129,7266;0;0
ADAM EXCHANGES IND;AEX;21-05-1990;128,8735;128,8735;128,8735;128,8735;0;0
ADAM EXCHANGES IND;AEX;22-05-1990;130,1077;130,1077;130,1077;130,1077;0;0
ADAM EXCHANGES IND;AEX;23-05-1990;130,0896;130,0896;130,0896;130,0896;0;0
ADAM EXCHANGES IND;AEX;24-05-1990;130,0896;130,0896;130,0896;130,0896;0;0
ADAM EXCHANGES IND;AEX;25-05-1990;130,3437;130,3437;130,3437;130,3437;0;0
ADAM EXCHANGES IND;AEX;28-05-1990;130,2666;130,2666;130,2666;130,2666;0;0
ADAM EXCHANGES IND;AEX;29-05-1990;130,9382;130,9382;130,9382;130,9382;0;0
ADAM EXCHANGES IND;AEX;30-05-1990;131,3375;131,3375;131,3375;131,3375;0;0
ADAM EXCHANGES IND;AEX;31-05-1990;131,0698;131,0698;131,0698;131,0698;0;0
ADAM EXCHANGES IND;AEX;01-06-1990;131,8094;131,8094;131,8094;131,8094;0;0
ADAM EXCHANGES IND;AEX;04-06-1990;131,8094;131,8094;131,8094;131,8094;0;0
ADAM EXCHANGES IND;AEX;05-06-1990;131,9229;131,9229;131,9229;131,9229;0;0
ADAM EXCHANGES IND;AEX;06-06-1990;131,2785;131,2785;131,2785;131,2785;0;0
ADAM EXCHANGES IND;AEX;07-06-1990;132,0000;132,0000;132,0000;132,0000;0;0
ADAM EXCHANGES IND;AEX;08-06-1990;131,6098;131,6098;131,6098;131,6098;0;0
ADAM EXCHANGES IND;AEX;11-06-1990;130,9200;130,9200;130,9200;130,9200;0;0
ADAM EXCHANGES IND;AEX;12-06-1990;131,2830;131,2830;131,2830;131,2830;0;0
ADAM EXCHANGES IND;AEX;13-06-1990;131,4872;131,4872;131,4872;131,4872;0;0
ADAM EXCHANGES IND;AEX;14-06-1990;130,9200;130,9200;130,9200;130,9200;0;0
ADAM EXCHANGES IND;AEX;15-06-1990;130,6931;130,6931;130,6931;130,6931;0;0
ADAM EXCHANGES IND;AEX;18-06-1990;130,6931;130,6931;130,6931;130,6931;0;0
ADAM EXCHANGES IND;AEX;19-06-1990;130,4072;130,4072;130,4072;130,4072;0;0
ADAM EXCHANGES IND;AEX;20-06-1990;131,1061;131,1061;131,1061;131,1061;0;0
ADAM EXCHANGES IND;AEX;21-06-1990;131,3874;131,3874;131,3874;131,3874;0;0
ADAM EXCHANGES IND;AEX;22-06-1990;132,1271;132,1271;132,1271;132,1271;0;0
ADAM EXCHANGES IND;AEX;25-06-1990;132,2541;132,2541;132,2541;132,2541;0;0
ADAM EXCHANGES IND;AEX;26-06-1990;132,9393;132,9393;132,9393;132,9393;0;0
ADAM EXCHANGES IND;AEX;27-06-1990;132,4855;132,4855;132,4855;132,4855;0;0
ADAM EXCHANGES IND;AEX;28-06-1990;132,7896;132,7896;132,7896;132,7896;0;0
ADAM EXCHANGES IND;AEX;29-06-1990;132,8440;132,8440;132,8440;132,8440;0;0
ADAM EXCHANGES IND;AEX;02-07-1990;132,7351;132,7351;132,7351;132,7351;0;0
ADAM EXCHANGES IND;AEX;03-07-1990;132,7714;132,7714;132,7714;132,7714;0;0
ADAM EXCHANGES IND;AEX;04-07-1990;132,0000;132,6444;131,9410;132,0000;0;0
ADAM EXCHANGES IND;AEX;05-07-1990;130,8519;131,6642;130,6523;130,8519;0;0
ADAM EXCHANGES IND;AEX;06-07-1990;131,1605;131,2649;130,8111;131,1605;0;0
ADAM EXCHANGES IND;AEX;09-07-1990;131,0471;131,3738;130,8020;131,0471;0;0
ADAM EXCHANGES IND;AEX;10-07-1990;130,1123;130,4299;130,0987;130,1123;0;0
ADAM EXCHANGES IND;AEX;11-07-1990;130,7022;130,7113;129,8173;130,7022;0;0
ADAM EXCHANGES IND;AEX;12-07-1990;131,3420;131,5508;131,2059;131,3420;0;0
ADAM EXCHANGES IND;AEX;13-07-1990;132,7760;132,7760;132,0998;132,7760;0;0
ADAM EXCHANGES IND;AEX;16-07-1990;133,1934;133,3250;132,9348;133,1934;0;0
ADAM EXCHANGES IND;AEX;17-07-1990;133,2661;133,2661;132,6897;133,2661;0;0
ADAM EXCHANGES IND;AEX;18-07-1990;132,9348;134,1963;132,7941;132,9348;0;0
ADAM EXCHANGES IND;AEX;19-07-1990;132,8486;133,8060;132,8440;132,8486;0;0
ADAM EXCHANGES IND;AEX;20-07-1990;133,0891;133,5202;132,9303;133,0891;0;0
ADAM EXCHANGES IND;AEX;23-07-1990;131,2376;132,6625;131,2059;131,2376;0;0
ADAM EXCHANGES IND;AEX;24-07-1990;130,8020;131,2376;130,4254;130,8020;0;0
ADAM EXCHANGES IND;AEX;25-07-1990;131,0698;131,6460;130,8701;131,0698;0;0
ADAM EXCHANGES IND;AEX;26-07-1990;130,5343;131,4282;130,4027;130,5343;0;0
ADAM EXCHANGES IND;AEX;27-07-1990;129,4543;129,8945;129,2864;129,4543;0;0
ADAM EXCHANGES IND;AEX;30-07-1990;128,7646;128,8372;128,3380;128,7646;0;0
ADAM EXCHANGES IND;AEX;31-07-1990;129,1866;129,7992;129,0641;129,1866;0;0
ADAM EXCHANGES IND;AEX;01-08-1990;128,8916;129,3953;128,6239;128,8916;0;0
ADAM EXCHANGES IND;AEX;02-08-1990;126,5365;128,0249;126,0101;126,5365;0;0
ADAM EXCHANGES IND;AEX;03-08-1990;122,7520;125,9602;122,7020;122,7520;0;0
ADAM EXCHANGES IND;AEX;06-08-1990;117,8103;120,1881;116,5488;117,8103;0;0
ADAM EXCHANGES IND;AEX;07-08-1990;120,4377;120,7463;118,3322;120,4377;0;0
ADAM EXCHANGES IND;AEX;08-08-1990;117,4382;120,8143;117,2295;117,4382;0;0
ADAM EXCHANGES IND;AEX;09-08-1990;118,0463;119,3577;117,9283;118,0463;0;0
ADAM EXCHANGES IND;AEX;10-08-1990;117,4609;117,7513;116,4308;117,4609;0;0
ADAM EXCHANGES IND;AEX;13-08-1990;115,1330;116,0633;114,0802;115,1330;0;0
ADAM EXCHANGES IND;AEX;14-08-1990;115,6548;117,2567;115,2510;115,6548;0;0
ADAM EXCHANGES IND;AEX;15-08-1990;117,5426;117,9555;115,6367;117,5426;0;0
ADAM EXCHANGES IND;AEX;16-08-1990;115,9544;117,3792;115,6957;115,9544;0;0
ADAM EXCHANGES IND;AEX;17-08-1990;113,0547;114,0621;112,7552;113,0547;0;0
ADAM EXCHANGES IND;AEX;20-08-1990;112,2697;114,5612;111,7160;112,2697;0;0
ADAM EXCHANGES IND;AEX;21-08-1990;108,8572;111,9929;108,8164;108,8572;0;0
ADAM EXCHANGES IND;AEX;22-08-1990;110,8402;111,4755;108,5713;110,8402;0;0
ADAM EXCHANGES IND;AEX;23-08-1990;108,0858;108,2945;106,6019;108,0858;0;0
ADAM EXCHANGES IND;AEX;24-08-1990;109,0660;109,6287;108,2265;109,0660;0;0
ADAM EXCHANGES IND;AEX;27-08-1990;113,5312;113,9759;111,9293;113,5312;0;0
ADAM EXCHANGES IND;AEX;28-08-1990;113,4177;113,5992;112,6191;113,4177;0;0
ADAM EXCHANGES IND;AEX;29-08-1990;113,0683;113,6083;112,0564;113,0683;0;0
ADAM EXCHANGES IND;AEX;30-08-1990;113,7127;115,1103;113,5856;113,7127;0;0
ADAM EXCHANGES IND;AEX;31-08-1990;112,8051;113,1500;112,4738;112,8051;0;0
ADAM EXCHANGES IND;AEX;03-09-1990;112,2424;112,5964;111,8340;112,2424;0;0
ADAM EXCHANGES IND;AEX;04-09-1990;110,8493;111,3485;110,3592;110,8493;0;0
ADAM EXCHANGES IND;AEX;05-09-1990;112,0201;112,1063;111,5663;112,0201;0;0
ADAM EXCHANGES IND;AEX;06-09-1990;111,9157;111,9611;111,3666;111,9157;0;0
ADAM EXCHANGES IND;AEX;07-09-1990;112,5918;112,7870;111,9611;112,5918;0;0
ADAM EXCHANGES IND;AEX;10-09-1990;115,8545;116,2266;114,4705;115,8545;0;0
ADAM EXCHANGES IND;AEX;11-09-1990;115,2737;115,4643;114,7291;115,2737;0;0
ADAM EXCHANGES IND;AEX;12-09-1990;115,0196;116,4807;114,9379;115,0196;0;0
ADAM EXCHANGES IND;AEX;13-09-1990;114,2572;115,0332;114,0893;114,2572;0;0
ADAM EXCHANGES IND;AEX;14-09-1990;111,7115;113,0955;111,7115;111,7115;0;0
ADAM EXCHANGES IND;AEX;17-09-1990;110,8312;111,1171;110,3638;110,8312;0;0
ADAM EXCHANGES IND;AEX;18-09-1990;109,8419;110,7994;109,2112;109,8419;0;0
ADAM EXCHANGES IND;AEX;19-09-1990;109,6332;110,4681;108,9661;109,6332;0;0
ADAM EXCHANGES IND;AEX;20-09-1990;107,6048;109,2566;107,6048;107,6048;0;0
ADAM EXCHANGES IND;AEX;21-09-1990;107,4868;108,2219;105,9803;107,4868;0;0
ADAM EXCHANGES IND;AEX;24-09-1990;104,6144;106,3251;104,5463;104,6144;0;0
ADAM EXCHANGES IND;AEX;25-09-1990;104,0381;104,8095;102,9989;104,0381;0;0
ADAM EXCHANGES IND;AEX;26-09-1990;104,1379;104,7551;103,0080;104,1379;0;0
ADAM EXCHANGES IND;AEX;27-09-1990;104,1742;104,7097;103,6070;104,1742;0;0
ADAM EXCHANGES IND;AEX;28-09-1990;102,2502;103,0171;101,0931;102,2502;0;0
ADAM EXCHANGES IND;AEX;01-10-1990;104,5372;105,1045;103,8339;104,5372;0;0
ADAM EXCHANGES IND;AEX;02-10-1990;107,1329;107,4732;106,7245;107,1329;0;0
ADAM EXCHANGES IND;AEX;03-10-1990;106,7336;107,9451;106,7336;106,7336;0;0
ADAM EXCHANGES IND;AEX;04-10-1990;104,3693;105,5809;104,2695;104,3693;0;0
ADAM EXCHANGES IND;AEX;05-10-1990;102,1731;102,8628;101,5468;102,1731;0;0
ADAM EXCHANGES IND;AEX;08-10-1990;105,3495;106,3251;105,1907;105,3495;0;0
ADAM EXCHANGES IND;AEX;09-10-1990;102,6087;104,6371;102,3863;102,6087;0;0
ADAM EXCHANGES IND;AEX;10-10-1990;103,2576;103,2667;101,4016;103,2576;0;0
ADAM EXCHANGES IND;AEX;11-10-1990;102,9944;104,0109;102,5724;102,9944;0;0
ADAM EXCHANGES IND;AEX;12-10-1990;104,0744;104,3421;102,9808;104,0744;0;0
ADAM EXCHANGES IND;AEX;15-10-1990;104,9003;105,9167;104,5146;104,9003;0;0
ADAM EXCHANGES IND;AEX;16-10-1990;104,7823;105,4993;104,4102;104,7823;0;0
ADAM EXCHANGES IND;AEX;17-10-1990;104,7142;104,7142;104,1697;104,7142;0;0
ADAM EXCHANGES IND;AEX;18-10-1990;107,0829;107,1692;104,7914;107,0829;0;0
ADAM EXCHANGES IND;AEX;19-10-1990;106,7517;108,2719;106,3932;106,7517;0;0
ADAM EXCHANGES IND;AEX;22-10-1990;106,3342;106,9332;106,1799;106,3342;0;0
ADAM EXCHANGES IND;AEX;23-10-1990;108,1357;108,2719;106,9468;108,1357;0;0
ADAM EXCHANGES IND;AEX;24-10-1990;107,6638;108,5804;107,2372;107,6638;0;0
ADAM EXCHANGES IND;AEX;25-10-1990;107,5186;108,3263;107,1510;107,5186;0;0
ADAM EXCHANGES IND;AEX;26-10-1990;105,9213;106,8606;105,4675;105,9213;0;0
ADAM EXCHANGES IND;AEX;29-10-1990;106,1346;106,3251;105,5219;106,1346;0;0
ADAM EXCHANGES IND;AEX;30-10-1990;105,1408;105,5038;104,9820;105,1408;0;0
ADAM EXCHANGES IND;AEX;31-10-1990;105,3586;105,7125;105,0999;105,3586;0;0
ADAM EXCHANGES IND;AEX;01-11-1990;103,0307;104,5735;102,7267;103,0307;0;0
ADAM EXCHANGES IND;AEX;02-11-1990;103,3257;103,5389;102,8447;103,3257;0;0
ADAM EXCHANGES IND;AEX;05-11-1990;103,1941;103,7749;103,0806;103,1941;0;0
ADAM EXCHANGES IND;AEX;06-11-1990;102,8628;103,0262;102,6041;102,8628;0;0
ADAM EXCHANGES IND;AEX;07-11-1990;102,0914;102,3863;101,8055;102,0914;0;0
ADAM EXCHANGES IND;AEX;08-11-1990;101,7374;101,7828;101,3608;101,7374;0;0
ADAM EXCHANGES IND;AEX;09-11-1990;102,0233;102,1050;101,8191;102,0233;0;0
ADAM EXCHANGES IND;AEX;12-11-1990;103,4709;103,6342;102,5452;103,4709;0;0
ADAM EXCHANGES IND;AEX;13-11-1990;103,1941;104,4056;103,0806;103,1941;0;0
ADAM EXCHANGES IND;AEX;14-11-1990;103,2803;103,3529;102,4272;103,2803;0;0
ADAM EXCHANGES IND;AEX;15-11-1990;103,6342;103,9746;103,4073;103,6342;0;0
ADAM EXCHANGES IND;AEX;16-11-1990;103,6751;104,0698;103,3665;103,6751;0;0
ADAM EXCHANGES IND;AEX;19-11-1990;105,1226;105,2088;104,2922;105,1226;0;0
ADAM EXCHANGES IND;AEX;20-11-1990;105,8668;105,8668;105,3450;105,8668;0;0
ADAM EXCHANGES IND;AEX;21-11-1990;106,1618;106,3978;105,6535;106,1618;0;0
ADAM EXCHANGES IND;AEX;22-11-1990;105,0772;107,0512;105,0682;105,0772;0;0
ADAM EXCHANGES IND;AEX;23-11-1990;105,1725;105,7352;105,1725;105,1725;0;0
ADAM EXCHANGES IND;AEX;26-11-1990;103,3529;105,2361;103,1124;103,3529;0;0
ADAM EXCHANGES IND;AEX;27-11-1990;103,5526;103,7250;103,3665;103,5526;0;0
ADAM EXCHANGES IND;AEX;28-11-1990;103,3801;103,4754;102,7675;103,3801;0;0
ADAM EXCHANGES IND;AEX;29-11-1990;103,6796;104,2241;103,1759;103,6796;0;0
ADAM EXCHANGES IND;AEX;30-11-1990;103,9610;104,4147;103,8067;103,9610;0;0
ADAM EXCHANGES IND;AEX;03-12-1990;105,5946;105,9712;105,0273;105,5946;0;0
ADAM EXCHANGES IND;AEX;04-12-1990;105,3177;105,6535;104,8640;105,3177;0;0
ADAM EXCHANGES IND;AEX;05-12-1990;105,7035;105,9031;105,4040;105,7035;0;0
ADAM EXCHANGES IND;AEX;06-12-1990;107,7273;108,2492;106,4522;107,7273;0;0
ADAM EXCHANGES IND;AEX;07-12-1990;107,1873;107,7999;107,1192;107,1873;0;0
ADAM EXCHANGES IND;AEX;10-12-1990;106,3115;106,8470;106,1799;106,3115;0;0
ADAM EXCHANGES IND;AEX;11-12-1990;106,5384;106,5838;106,2798;106,5384;0;0
ADAM EXCHANGES IND;AEX;12-12-1990;106,6746;107,1329;106,6655;106,6746;0;0
ADAM EXCHANGES IND;AEX;13-12-1990;107,3734;107,6184;107,1192;107,3734;0;0
ADAM EXCHANGES IND;AEX;14-12-1990;107,1737;107,4959;107,0603;107,1737;0;0
ADAM EXCHANGES IND;AEX;17-12-1990;105,5946;107,1646;105,4493;105,5946;0;0
ADAM EXCHANGES IND;AEX;18-12-1990;105,6626;105,8804;105,5628;105,6626;0;0
ADAM EXCHANGES IND;AEX;19-12-1990;105,5356;105,7942;105,3087;105,5356;0;0
ADAM EXCHANGES IND;AEX;20-12-1990;104,3830;104,6008;103,8203;104,3830;0;0
ADAM EXCHANGES IND;AEX;21-12-1990;104,8594;104,9275;104,4011;104,8594;0;0
ADAM EXCHANGES IND;AEX;24-12-1990;104,5735;104,6915;104,5554;104,5735;0;0
ADAM EXCHANGES IND;AEX;25-12-1990;104,5735;104,5735;104,5735;104,5735;0;0
ADAM EXCHANGES IND;AEX;26-12-1990;104,5735;104,5735;104,5735;104,5735;0;0
ADAM EXCHANGES IND;AEX;27-12-1990;104,2650;104,4873;104,2014;104,2650;0;0
ADAM EXCHANGES IND;AEX;28-12-1990;104,0109;104,1425;103,7885;104,0109;0;0
ADAM EXCHANGES IND;AEX;31-12-1990;104,0109;104,0109;104,0109;104,0109;0;0
ADAM EXCHANGES IND;AEX;01-01-1991;104,0109;104,0109;104,0109;104,0109;0;0
ADAM EXCHANGES IND;AEX;02-01-1991;103,3347;103,3983;103,0806;103,3347;0;0
ADAM EXCHANGES IND;AEX;03-01-1991;104,1833;104,7051;103,0761;104,1833;0;0
ADAM EXCHANGES IND;AEX;04-01-1991;105,0319;105,1635;104,2604;105,0319;0;0
ADAM EXCHANGES IND;AEX;07-01-1991;103,0806;104,0608;102,8129;103,0806;0;0
ADAM EXCHANGES IND;AEX;08-01-1991;102,5815;102,8583;102,0868;102,5815;0;0
ADAM EXCHANGES IND;AEX;09-01-1991;104,4420;104,4420;102,6586;104,4420;0;0
ADAM EXCHANGES IND;AEX;10-01-1991;103,0761;103,2848;102,5905;103,0761;0;0
ADAM EXCHANGES IND;AEX;11-01-1991;102,7720;103,6206;102,7720;102,7720;0;0
ADAM EXCHANGES IND;AEX;14-01-1991;100,0040;101,3245;99,1100;100,0040;0;0
ADAM EXCHANGES IND;AEX;15-01-1991;100,0176;100,4623;99,4141;100,0176;0;0
ADAM EXCHANGES IND;AEX;16-01-1991;98,7516;99,7635;98,4884;98,7516;0;0
ADAM EXCHANGES IND;AEX;17-01-1991;103,9246;105,1408;102,1368;103,9246;0;0
ADAM EXCHANGES IND;AEX;18-01-1991;104,2241;104,7959;102,8447;104,2241;0;0
ADAM EXCHANGES IND;AEX;21-01-1991;102,6949;103,4981;102,5769;102,6949;0;0
ADAM EXCHANGES IND;AEX;22-01-1991;102,7539;103,0307;101,8509;102,7539;0;0
ADAM EXCHANGES IND;AEX;23-01-1991;103,0443;103,4210;102,7494;103,0443;0;0
ADAM EXCHANGES IND;AEX;24-01-1991;104,5645;104,6008;103,7522;104,5645;0;0
ADAM EXCHANGES IND;AEX;25-01-1991;105,2860;105,2905;104,6371;105,2860;0;0
ADAM EXCHANGES IND;AEX;28-01-1991;106,2253;106,5339;105,3359;106,2253;0;0
ADAM EXCHANGES IND;AEX;29-01-1991;105,4267;106,6065;105,3268;105,4267;0;0
ADAM EXCHANGES IND;AEX;30-01-1991;106,0529;106,2026;105,5537;106,0529;0;0
ADAM EXCHANGES IND;AEX;31-01-1991;106,1164;106,9877;106,0030;106,1164;0;0
ADAM EXCHANGES IND;AEX;01-02-1991;105,5991;106,2208;105,5219;105,5991;0;0
ADAM EXCHANGES IND;AEX;04-02-1991;106,0075;106,1209;105,5719;106,0075;0;0
